,Cost
4369,0.4389820370057251
4370,0.4445015530871321
4371,0.4187873683373572
4372,0.4278898907883106
4373,0.4434546228501524
4374,0.4445547019027551
4375,0.4473586482624667
4376,0.4404590429235931
4377,0.4092276874070171
4378,0.4462754720662985
4379,0.4513040081413753
4380,0.4387654322136083
4381,0.423712796273223
4382,0.4191264979881965
4383,0.4342818008202282
4384,0.4472884905729575
4385,0.4440776061756118
4386,0.4294863875008039
4387,0.4112663782204914
4388,0.4202901509693847
4389,0.4416399681264586
4390,0.4158929702901598
4391,0.4254520760066018
4392,0.4513233925014386
4393,0.4494921572462262
4394,0.43729139001327
4395,0.4147997574901433
4396,0.4517992288430723
4397,0.4385649788409284
4398,0.4313903399199131
4399,0.437620979820138
4400,0.451623154022361
4401,0.4246748868536234
4402,0.4290949805470119
4403,0.4363832383234738
4404,0.444851057288382
4405,0.4115211872059021
4406,0.4357815044839344
4407,0.429584581349706
4408,0.4202390261816964
4409,0.4493473810654872
4410,0.4303748825039043
4411,0.4383467768037373
4412,0.4324210164900761
4413,0.4341903612572649
4414,0.4365715303836954
4415,0.4123686212807806
4416,0.3967638818019476
4417,0.4275498860190134
4418,0.4337893006079872
4419,0.4065772342574423
4420,0.4187208546377263
4421,0.4366972894419767
4422,0.4342805448438225
4423,0.4359372952168442
4424,0.428317160175731
4425,0.44101997424584
4426,0.4368606977009492
4427,0.4280598240493779
4428,0.4248641358219844
4429,0.4205757687290294
4430,0.4190835603221344
4431,0.4348994364192589
4432,0.4422836552263346
4433,0.4019229943682559
4434,0.413798246327352
4435,0.4250363533632119
4436,0.4382607030710664
4437,0.4416845008747787
4438,0.4425050157759116
4439,0.4341421997575482
4440,0.4267119859161993
4441,0.423500749614378
4442,0.4426318235429729
4443,0.4182091185339333
4444,0.4309009612235387
4445,0.4145401614363267
4446,0.4128693043015057
4447,0.4264309448452398
4448,0.4324489400210183
4449,0.4338428755132959
4450,0.4326866136099586
4451,0.4108646712353607
4452,0.4132719026589623
4453,0.4046441890049301
4454,0.4383091038256659
4455,0.3740835466636281
4456,0.3810690933303458
4457,0.3435652263819655
4458,0.3606268841499505
4459,0.369930255669921
4460,0.3583805021701831
4461,0.3270501785545502
4462,0.3480502232861262
4463,0.3676142979557532
4464,0.3771177012703447
4465,0.3456309570640443
4466,0.3681862489511228
4467,0.3754159663436465
4468,0.3684099435282528
4469,0.3640011568828978
4470,0.3714749722680556
4471,0.3429167290894984
4472,0.3560628475244902
4473,0.3716171178671822
4474,0.3791434145413211
4475,0.3786377453838346
4476,0.3731154247934893
4477,0.380801548102361
4478,0.3796239781375247
4479,0.3803064128833149
4480,0.3203977237477974
4481,0.366550407174021
4482,0.3538846750289312
4483,0.3353144167646662
4484,0.379914169677186
4485,0.3662880168417984
4486,0.3733702189980619
4487,0.3558577642544626
4488,0.336608392062158
4489,0.3741469065406466
4490,0.3562704799249273
4491,0.3324374542904653
4492,0.3430190580156688
4493,0.3280272779394133
4494,0.3105967796606858
4495,0.3374600309811063
4496,0.3664343813305795
4497,0.3356714118343415
4498,0.3559839280617899
4499,0.3648948865746769
4500,0.4615504154239498
4501,0.4325661569645399
4502,0.4514761700659967
4503,0.4469651958951558
4504,0.4301935931208673
4505,0.4606354327267013
4506,0.4487891910709695
4507,0.4607401880708005
4508,0.45553918255415
4509,0.4273293276476986
4510,0.4384284966244196
4511,0.4533965192299666
4512,0.4583856564743095
4513,0.458516088575724
4514,0.4457167271385387
4515,0.4446047098295786
4516,0.4185857023736462
4517,0.4407549906264182
4518,0.452654424160355
4519,0.4438816862973433
4520,0.4414370943052672
4521,0.4476804187509597
4522,0.4296760124332843
4523,0.4410862753152573
4524,0.4589750366141963
4525,0.4470225433158502
4526,0.4399584223760337
4527,0.4216461467209054
4528,0.45106110509046
4529,0.4525712166907507
4530,0.4559958510087778
4531,0.4489549564402095
4532,0.4580935753940063
4533,0.4347388548534446
4534,0.4548822435515367
4535,0.4119513290234345
4536,0.4408889405543406
4537,0.4502506803718575
4538,0.4364856033436727
4539,0.4454958962585573
4540,0.4455330407328512
4541,0.4478591702624925
4542,0.4601828053267296
4543,0.4556697474290677
4544,0.4334513445290499
4545,0.3997880021364071
4546,0.4332732236737164
4547,0.422818095965946
4548,0.4196958208813933
4549,0.4424961591387282
4550,0.4348044152876764
4551,0.4303089206520973
4552,0.4241578077653725
4553,0.438131602584518
4554,0.4266236295537369
4555,0.4160581478890838
4556,0.4269971542431205
4557,0.425173148575196
4558,0.4155740648891793
4559,0.4353698782161697
4560,0.4230240430122626
4561,0.4232220029667576
4562,0.4449468113694612
4563,0.4387286743071951
4564,0.4426746877559279
4565,0.4038124684142199
4566,0.432108064639372
4567,0.422266635519509
4568,0.4417349202793997
4569,0.4268199234155257
4570,0.4095303820530929
4571,0.4271365741855671
4572,0.417988726344541
4573,0.4448272931625833
4574,0.4167231673171349
4575,0.4312401610910522
4576,0.4452360346629549
4577,0.4388292067021509
4578,0.4278086343330191
4579,0.4163035585558324
4580,0.4359365835349066
4581,0.4385816224275661
4582,0.4361963658831702
4583,0.4459182198945624
4584,0.432044745730853
4585,0.4380666746532068
4586,0.4345818576676727
4587,0.436579385818262
4588,0.4399217849592574
4589,0.4221817151074031
4590,0.4305415086134474
4591,0.4060035333392203
4592,0.4262634859521751
4593,0.4068461590714752
4594,0.4185896140629621
4595,0.4259040934946886
4596,0.4291987782638577
4597,0.4277032154396138
4598,0.4289622338725826
4599,0.419350497126645
4600,0.4265302929162242
4601,0.4168859242442323
4602,0.4297828246479633
4603,0.4250805909451057
4604,0.3992896834399465
4605,0.4199439768923599
4606,0.4214611057333046
4607,0.4184247309568587
4608,0.4208603970839084
4609,0.4282722075894287
4610,0.4069755074460693
4611,0.4191943813477011
4612,0.4236639777508496
4613,0.4151531584924308
4614,0.4218392031597113
4615,0.4282998805370442
4616,0.410771546951916
4617,0.397064481563485
4618,0.4241598397189189
4619,0.4279442741821573
4620,0.4171132281394401
4621,0.4317341748062193
4622,0.4277248838194667
4623,0.4284790411743288
4624,0.4205424892865839
4625,0.4281658318327254
4626,0.4123710591203371
4627,0.4160302314592989
4628,0.4208338725818042
4629,0.4280771858777902
4630,0.4142577036089161
4631,0.4248577256150288
4632,0.4176052215093371
4633,0.4269394540706168
4634,0.4120726583296784
4680,0.4423991803366643
4681,0.4473012549177548
4682,0.4391158499738882
4683,0.4369735657733667
4684,0.4483910653567386
4685,0.4583168459364516
4686,0.4374451001406086
4687,0.4280858841212603
4688,0.4341135768705707
4689,0.452950983531279
4690,0.4328285809310083
4691,0.4485600217405902
4692,0.440786822237261
4693,0.4419500420604232
4694,0.4599347114686304
4695,0.4530106600339669
4696,0.433337559863477
4697,0.4546731323800582
4698,0.428363893411387
4699,0.4552239761794953
4700,0.4497025429222315
4701,0.4584997236137026
4702,0.4254973628322497
4703,0.4246350071199428
4704,0.4368471378108303
4705,0.4229061391267645
4706,0.4208551586229134
4707,0.4446127728415161
4708,0.4211512674865667
4709,0.4330116580833107
4710,0.4386629137864402
4711,0.4467187502728703
4712,0.4304111029837892
4713,0.4250609399059295
4714,0.4408703454062685
4715,0.4297283849842651
4716,0.4408478338892507
4717,0.4400574319922268
4718,0.4525391854762355
4719,0.448482014021737
4720,0.4357313542493929
4721,0.4492674225625984
4722,0.4319811905619416
4723,0.4538385533379922
4724,0.455197704617126
4725,0.4397460770887624
4726,0.4218767039727354
4727,0.4119486257920913
4728,0.4185344286592845
4729,0.4339082004119231
4730,0.4396979662869581
4731,0.4268142906090029
4732,0.4371485051144693
4733,0.4271322071545055
4734,0.4212381275433644
4735,0.3965692298340115
4736,0.4302603352686391
4737,0.4269046415018594
4738,0.4335618854578847
4739,0.4272119666469951
4740,0.4339827045668267
4741,0.4187689873491964
4742,0.4311282816336715
4743,0.4401883637714514
4744,0.4210746325832119
4745,0.4231292928260945
4746,0.4208757867653822
4747,0.4380165816772835
4748,0.4175292600988625
4749,0.4233337493356705
4750,0.4301783351657489
4751,0.4077287717790352
4752,0.4025300538280032
4753,0.4348266356309028
4754,0.4360474730580091
4755,0.4329164020487202
4756,0.4350099829957858
4757,0.4391063335620884
4758,0.4229297710261498
4759,0.4359171942067651
4760,0.4446142178569625
4761,0.4323006505097978
4762,0.4282299127644048
4763,0.4291895348873941
4764,0.423742009952943
4765,0.4332687050187468
4766,0.4389965773586477
4767,0.4204166363632138
4768,0.4425986109886648
4769,0.4363492486951196
4815,0.4533478354145592
4816,0.4353510491103374
4817,0.4601385115873245
4818,0.4606881334444953
4819,0.4568038855773847
4820,0.462285078365552
4821,0.4331535945886611
4822,0.424927355902515
4823,0.4508027362756629
4824,0.4093213209876585
4825,0.4562649852199415
4826,0.4186107478718298
4827,0.4326823927039768
4828,0.4212347889099385
4829,0.4199104013824916
4830,0.4611301211550586
4831,0.4327929125731095
4832,0.4310819072019508
4833,0.4383215599926242
4834,0.4390191935051525
4835,0.4040468995376632
4836,0.4111013451360691
4837,0.4547752252099264
4838,0.4617261056931896
4839,0.4421584119851197
4840,0.4436549166552132
4841,0.4166158049489339
4842,0.4594269191565046
4843,0.4558714301890429
4844,0.4133193385711835
4845,0.4261395255988083
4846,0.4329973191553455
4847,0.4450220418357563
4848,0.446334025596363
4849,0.4554335925637398
4850,0.4305233312014593
4851,0.4470555997542314
4852,0.4588030658497918
4853,0.4336713148439302
4854,0.4328651996144864
4855,0.4374457205790509
4856,0.4298176922551057
4857,0.4623537468917387
4858,0.4251927446512135
4859,0.4537459976969571
4860,0.4425269029573033
4861,0.4356231252787595
4862,0.4615003598888528
4863,0.43900919754699
4864,0.4496045466128686
4865,0.4574188413989364
4866,0.4478425533086221
4867,0.4637175113047924
4868,0.4481173162130691
4869,0.4526861321633026
4870,0.4614980462892001
4871,0.4618915532284591
4872,0.4432496635862889
4873,0.4448280004818246
4874,0.4402262182265892
4875,0.4489688798045773
4876,0.45880666526747
4877,0.4554611155972561
4878,0.444344490368845
4879,0.4111694231234229
4880,0.438880849169037
4881,0.4397234756555221
4882,0.453136238576841
4883,0.4632268046938154
4884,0.448167384289148
4885,0.4340279665787923
4886,0.4567555772777557
4887,0.426751405538744
4888,0.4326333955635967
4889,0.4625166359531824
4890,0.4588158309826315
4891,0.4590261609419139
4892,0.4473619383684143
4893,0.4661011070125191
4894,0.4458263002631957
4895,0.4310975925736567
4896,0.4658903544460562
4897,0.4490309393269063
4898,0.4466629997531839
4899,0.4517599670611365
4900,0.4604754680020232
4901,0.4366289032249075
4902,0.4608178809452999
4903,0.4649876704167736
4904,0.4529935719277336
4905,0.4830157145959629
4906,0.4644908238568668
4907,0.4589953442500898
4908,0.463741893366914
4909,0.4796774224875735
4910,0.458771292276091
4911,0.4555056678906294
4912,0.4791638365271285
4913,0.4759768394337152
4914,0.4726150859572053
4915,0.4544953897125556
4916,0.4781280564929763
4917,0.4814629409335094
4918,0.4609701676598277
4919,0.4643914471306018
4920,0.4630742078477783
4921,0.4724804079767962
4922,0.4826462887651435
4923,0.4544072462130809
4924,0.4658233643665441
4925,0.4545586122058632
4926,0.4456387659092052
4927,0.4837810319365777
4928,0.4557761246168457
4929,0.4501576695986578
4930,0.4745826692467669
4931,0.4472398703155467
4932,0.4595885284104617
4933,0.4647273434633677
4934,0.4599854581743798
4935,0.4600580084792186
4936,0.4780097110392866
4937,0.4669976263157122
4938,0.4796687744961163
4939,0.4694486354144945
4940,0.480433982741189
4941,0.4806312529438795
4942,0.4628924338280989
4943,0.4738066248831125
4944,0.4621806173843952
4945,0.4850789233077338
4946,0.4810596700842912
4947,0.4605014403461657
4948,0.4659831084633551
4949,0.4460683540214389
4950,0.4968889739313937
4951,0.5041942338794643
4952,0.5039884192400464
4953,0.4973461640772363
4954,0.5002088742732448
4955,0.4762281358039834
4956,0.4730506169616446
4957,0.471830319348234
4958,0.4589474530942145
4959,0.4890335747646812
4960,0.4738799501460359
4961,0.490389379403148
4962,0.4772142042119238
4963,0.4977216972827208
4964,0.4940239564286998
4965,0.4932133936770476
4966,0.4843615414405986
4967,0.4703226469793722
4968,0.4883177447827351
4969,0.4962660529817891
4970,0.4667769788984711
4971,0.4690492718041533
4972,0.4980871621728402
4973,0.4799937170850673
4974,0.4821668368103055
4975,0.4903118038205258
4976,0.4956812351168523
4977,0.4760216313070924
4978,0.4742852675764641
4979,0.4810122939359659
4980,0.4637927632381701
4981,0.4975817129206373
4982,0.4731290879247291
4983,0.489378943103627
4984,0.4593237306980006
4985,0.5011467186292786
4986,0.4691776902808564
4987,0.4743361515002211
4988,0.4744105797242122
4989,0.4929006865327673
4990,0.4798949339478033
4991,0.4479327838055582
4992,0.4786870119406981
4993,0.4707848216795821
4994,0.5030060803734611
4995,0.4781410083122536
4996,0.488721954161483
4997,0.4881569300302234
4998,0.4921329477964082
4999,0.4833947213212625
5000,0.4449100663693752
5001,0.4713975678314631
5002,0.4518004500268979
5003,0.4721545582100981
5004,0.4803823492635415
5005,0.4826079247407241
5006,0.4758120084715333
5007,0.4725833549283854
5008,0.4487519634594735
5009,0.4871167630743483
5010,0.4656191117903502
5011,0.4867808592394302
5012,0.4876258377125646
5013,0.4910513978174418
5014,0.4871054455556836
5015,0.4845711078466638
5016,0.4646108994070212
5017,0.4822089198346584
5018,0.4874406767742451
5019,0.4759006081304687
5020,0.4867968064259677
5021,0.493917243027873
5022,0.4671443449060025
5023,0.4483160552200451
5024,0.4709969763407716
5025,0.4537530688771989
5026,0.4596820577234203
5027,0.4540137856442794
5028,0.4897333115468185
5029,0.4732366680672637
5030,0.4772994992902898
5031,0.4900809119724538
5032,0.4928796461067932
5033,0.4884082299923042
5034,0.4763829422401225
5035,0.4942793291347284
5036,0.4871383354854691
5037,0.4629549923605348
5038,0.4875784104371053
5039,0.4881765641943096
5040,0.4499607581301275
5041,0.4559388877675315
5042,0.4198674894105201
5043,0.4758855723219445
5044,0.4758450081838311
5045,0.4614036728633953
5046,0.4539569321064877
5047,0.471570248966829
5048,0.462092006554983
5049,0.4742995356542867
5050,0.4714538054988259
5051,0.4461246491470901
5052,0.4548752640161578
5053,0.4564228064397583
5054,0.4547244177315545
5055,0.4449227950399373
5056,0.4734083914321431
5057,0.4730614206374908
5058,0.4291636990636065
5059,0.4504726074717149
5060,0.454948547701453
5061,0.4697770519377392
5062,0.4707004636744798
5063,0.4473818962605297
5064,0.4621113365043802
5065,0.4647869933778537
5066,0.4508513121904843
5067,0.4684604915886777
5068,0.4651237483117374
5069,0.4490241127155809
5070,0.4402808489962511
5071,0.4279838858242639
5072,0.4495141238570665
5073,0.4500108690276855
5074,0.4164309094100514
5075,0.4574772903526243
5076,0.4651405249752876
5077,0.4767822329272302
5078,0.446413611207421
5079,0.4757368836153992
5080,0.4653782185759274
5081,0.4521107909840898
5082,0.4673521339928432
5083,0.4767451569091717
5084,0.4330596031465925
5085,0.511178196010724
5086,0.5165602240790407
5087,0.5272018712185828
5088,0.5278920827203062
5089,0.5199915267097815
5090,0.5027880626552288
5091,0.5115159882588025
5092,0.527127100427666
5093,0.523302983544973
5094,0.5039038552011899
5095,0.5077671080497976
5096,0.5063738061043864
5097,0.5099089217243381
5098,0.518790125840607
5099,0.506131181806908
5100,0.5332255762065921
5101,0.4892249157476028
5102,0.5103796433139526
5103,0.4955564763056325
5104,0.5107348930152655
5105,0.5016266140239946
5106,0.5096781484165933
5107,0.5262637566153086
5108,0.514323894888496
5109,0.5192957845104987
5110,0.5031652567508654
5111,0.5205780355361815
5112,0.5065152872808975
5113,0.526279825348116
5114,0.5315671514319685
5115,0.502000039020442
5116,0.5295892136660949
5117,0.4827081641100793
5118,0.5233377402851757
5119,0.5204268155729337
5120,0.5105363115505165
5121,0.4729240562519173
5122,0.5253398352871722
5123,0.5154017126512451
5124,0.5008361469236451
5125,0.5315859914804391
5126,0.5060021562459416
5127,0.5345157066582928
5128,0.5031095113801023
5129,0.5108720953660437
5130,0.4908175922626313
5131,0.477275331396103
5132,0.4832623048508871
5133,0.4801709892901897
5134,0.432945206638289
5135,0.4715311167903858
5136,0.4592954606188849
5137,0.4644769462074435
5138,0.4670337238239657
5139,0.4615056781836542
5140,0.4767368928079466
5141,0.4533013719090215
5142,0.4902411571238314
5143,0.4668208715730707
5144,0.4885904648763727
5145,0.4831913660183717
5146,0.46455051339226
5147,0.4446857720867671
5148,0.4848222578563447
5149,0.4716075498366788
5150,0.4872588915416336
5151,0.4837954536639183
5152,0.4919423142409834
5153,0.472398719780646
5154,0.477016472643412
5155,0.4592789568976884
5156,0.4941656900897417
5157,0.447390962374503
5158,0.4858249603596494
5159,0.4592490405718525
5160,0.4651366806930664
5161,0.4480077922755581
5162,0.4909182757277177
5163,0.4916691224882674
5164,0.4598894553142318
5165,0.4611324725362891
5166,0.4559782424890248
5167,0.4909996405017933
5168,0.488302573944141
5169,0.4544446191404909
5170,0.4623150450265568
5171,0.4545932960084644
5172,0.4732123610709392
5173,0.474120241734173
5174,0.4884588130264335
5175,0.4609414037271662
5176,0.4415849865732325
5177,0.4542288896406792
5178,0.4829785833175784
5179,0.4672182359722485
5180,0.4402567721986834
5181,0.4511757828143277
5182,0.4523133534796459
5183,0.4522631755284632
5184,0.4684483398975466
5185,0.4215531982063694
5186,0.4662433489784237
5187,0.4748214498771523
5188,0.4566350723670865
5189,0.4731432141533399
5190,0.4813591523437261
5191,0.4579806865768663
5192,0.4463331628269202
5193,0.4733650547865178
5194,0.4763710498036025
5195,0.4281807284016373
5196,0.4085655683067111
5197,0.4498917912016343
5198,0.4798807491886107
5199,0.4703198692690405
5200,0.4605107959974871
5201,0.4590401744044119
5202,0.4575706424324696
5203,0.4743255399958433
5204,0.4784658611427814
5205,0.4747174484630782
5206,0.4187873172496709
5207,0.480360012966662
5208,0.4834851155166323
5209,0.4832558037852909
5210,0.399700378095881
5211,0.4797084645437585
5212,0.4186211422459359
5213,0.4373698246449053
5214,0.4772542880594961
5215,0.4796724459795033
5216,0.4631238589615724
5217,0.4768234394863109
5218,0.4663170786753038
5219,0.4713721501974491
5220,0.445774454703699
5221,0.4760413617528704
5222,0.4880671140237159
5223,0.4794907086795578
5224,0.4879172926394512
5225,0.4676001315826384
5226,0.4350825127628716
5227,0.4650116141695161
5228,0.4581992306922557
5229,0.4842074870711016
5230,0.4668273851563033
5231,0.4623437662758765
5232,0.4840901048646675
5233,0.4901185957480871
5234,0.4588310508031235
5235,0.4860198438199979
5236,0.4697620256695903
5237,0.485767937743278
5238,0.4476228135828777
5239,0.4589028444893757
5240,0.4569733120699829
5241,0.4745623295998981
5242,0.4534716895789656
5243,0.4482360461957738
5244,0.4523653174788398
5245,0.4876182945057719
5246,0.4793345141569024
5247,0.4742812876578666
5248,0.4759232854616442
5249,0.4784127138474802
5250,0.4893173911463672
5251,0.4630690033003728
5252,0.4589917416800138
5253,0.4725508759805572
5254,0.4829308312686698
5255,0.478744989018029
5256,0.4763767302238032
5257,0.4642828208301552
5258,0.4520805012817591
5259,0.4425966757706246
5260,0.442045147678364
5261,0.4590387927776277
5262,0.4828010783726163
5263,0.4593139624010426
5264,0.4777226939729732
5265,0.4782847584814041
5266,0.4667620415246026
5267,0.4755921461230379
5268,0.4446423776504459
5269,0.4810115115651625
5270,0.4550368615380626
5271,0.4310486822216252
5272,0.4373611439376993
5273,0.4837444788507472
5274,0.4746488453789211
5275,0.4675562118659352
5276,0.4796836312464926
5277,0.4472638900513618
5278,0.4774311574384335
5279,0.4658179176965894
5280,0.477313448103975
5281,0.4406743844417643
5282,0.4255908707762875
5283,0.4820143196928166
5284,0.4413440418983966
5285,0.4293825269629523
5286,0.4572995885981866
5287,0.4436892358659972
5288,0.4869073951366792
5289,0.4782560465079603
5290,0.4494809615306233
5291,0.4487663494368318
5292,0.4481470546159338
5293,0.474636532728889
5294,0.4578767162003528
5295,0.4218724165140679
5296,0.4699041534745087
5297,0.4774677895905661
5298,0.4763714762849517
5299,0.4606376569150798
5300,0.487963102030763
5301,0.4696588066764587
5302,0.469071450717342
5303,0.4258023353245402
5304,0.470197528715069
5305,0.4367641056367165
5306,0.4652881877265035
5307,0.4265194313421909
5308,0.4766530657928651
5309,0.4504848915680657
5310,0.4466657450316286
5311,0.4356905614003876
5312,0.4481592871081058
5313,0.4468739499690909
5314,0.4341695913882488
5315,0.4394844218051211
5316,0.4459509052751449
5317,0.4495016313897377
5318,0.4546444426641033
5319,0.449609816579499
5320,0.4293615167480831
5321,0.4478439538708658
5322,0.4448095306736502
5323,0.4463995230397088
5324,0.4435896200949747
5325,0.4118586904064129
5326,0.4286633856955071
5327,0.4301854461565054
5328,0.4353615497242816
5329,0.439827824262109
5330,0.4516082378601713
5331,0.4278327731450944
5332,0.4566128131373025
5333,0.4353827027502543
5334,0.4263502150495308
5335,0.425986102287866
5336,0.4165760748002208
5337,0.4358126470544793
5338,0.4463056001988932
5339,0.4327747660758461
5340,0.4365625030829883
5341,0.4523847249133744
5342,0.4396318475009619
5343,0.4515911158280015
5344,0.447603303865402
5345,0.4431928957128443
5346,0.4479764224251004
5347,0.4333883468610803
5348,0.4361958243695959
5349,0.4490698866121639
5350,0.4369859600112312
5351,0.4477954342883526
5352,0.436571490186156
5353,0.4385449738878735
5354,0.4161203924242999
